GEO_ID,Total,White,Black,NativeAmerican,Asian,HawaiianAPI,Other,Twoplus,TwoplusOther,TwominusOther_Threeplus
06037575201,4823,862,537,38,1513,0,1343,530,404,126
06037575202,3759,1318,231,95,754,30,989,342,270,72
06037575300,4188,1157,432,45,651,0,1639,264,182,82
06037575401,4437,1430,791,106,74,0,1743,293,270,23
06037575402,3757,1800,281,57,132,0,1159,328,270,58
06037575801,2399,887,452,48,32,41,513,426,393,33
06037575802,4536,1238,211,205,376,47,1929,530,416,114
06037575803,2685,1389,214,29,363,0,557,133,65,68
06037575901,3726,1272,836,7,422,0,718,471,282,189
06037575902,5286,2494,778,0,336,0,1257,421,293,128
06037576001,5499,2945,704,83,749,25,242,751,506,245
06037576200,5277,2069,979,233,274,0,951,771,428,343
06037576301,4725,1447,885,46,360,29,771,1187,971,216
06037576302,3278,1461,315,0,340,0,852,310,251,59
06037576401,4338,1073,223,98,556,0,1794,594,483,111
06037576402,4272,1570,315,77,400,17,1526,367,174,193
06037576403,5256,1459,600,0,642,16,2174,365,281,84
06037576501,2905,1371,439,0,268,22,441,364,100,264
06037576502,5152,2267,949,77,336,0,820,703,290,413
06037576503,3927,1953,314,14,225,0,1108,313,99,214
06037576601,3961,2222,342,13,194,29,638,523,322,201
06037576602,4829,3125,509,1,342,1,328,523,208,315
06037576700,3968,2721,237,83,315,49,211,352,118,234
06037576801,3734,2245,497,25,310,0,357,300,249,51
06037576802,4413,2683,697,8,307,18,369,331,153,178
06037576901,5136,2393,485,153,927,0,1020,158,43,115
06037576903,3491,1806,427,7,357,0,639,255,158,97
06037576904,2970,1382,573,47,278,0,372,318,186,132
06037577000,7149,3744,1256,140,686,0,931,392,188,204
06037577100,7370,4927,450,67,407,0,217,1302,786,516
06037577200,5770,4101,219,50,539,0,411,450,245,205
06037577300,5899,3988,210,170,290,301,270,670,291,379
06037577400,2880,2467,126,3,109,0,37,138,77,61
06037577501,3318,2734,83,18,208,0,60,215,174,41
06037577504,1281,1106,31,0,79,0,0,65,20,45
06037577602,3209,2372,0,101,441,0,113,182,95,87
06037577604,1578,1293,19,12,14,0,7,233,110,123
06037577605,4760,3628,80,34,358,20,93,547,488,59
06037577606,3998,3281,107,0,114,104,157,235,54,181
06037577700,4652,934,641,183,966,39,1156,733,282,451
06037577800,4624,1786,3,181,342,0,1872,440,412,28
06037577900,5669,2584,787,132,1360,0,161,645,320,325
06037578000,6358,2384,643,72,733,25,1740,761,528,233
06037578100,2285,1500,139,0,333,0,203,110,38,72
06037599000,3369,2534,6,0,4,0,143,682,627,55
06037599100,654,432,39,0,40,0,27,116,67,49
06037600100,6752,1071,2072,17,0,0,2697,895,874,21
06037600201,5362,1110,1689,0,1,4,974,1584,1469,115
06037600202,7625,1821,2293,98,212,329,1886,986,785,201
06037600302,3343,467,2012,91,10,37,619,107,43,64
06037600303,4157,770,870,152,3,0,971,1391,1279,112
06037600304,4074,1189,1294,0,3,0,625,963,941,22
06037600400,4032,455,2652,41,20,0,363,501,310,191
06037600501,2597,151,2048,0,61,0,224,113,72,41
06037600601,2388,42,1865,44,7,0,222,208,101,107
06037600602,2681,261,570,13,122,0,1130,585,557,28
06037600702,4659,358,3274,0,0,0,712,315,284,31
06037600703,1755,116,1487,0,21,0,43,88,0,88
06037600704,2996,436,2012,37,82,0,148,281,127,154
06037600801,2761,207,2168,0,51,0,95,240,85,155
06037600802,2508,147,2009,0,4,0,206,142,60,82
06037600902,6599,906,3091,0,56,0,1556,990,471,519
06037600911,3344,604,742,114,7,0,940,937,654,283
06037600912,4832,1314,797,58,30,0,1925,708,578,130
06037601001,2148,304,1162,0,66,0,131,485,447,38
06037601002,5074,370,2636,24,49,0,1044,951,641,310
06037601100,6821,1161,2719,0,425,137,1907,472,379,93
06037601202,3958,1267,46,63,303,0,1912,367,299,68
06037601211,3008,370,1117,91,44,7,1058,321,168,153
06037601212,5416,1061,1749,44,101,96,1524,841,489,352
06037601301,1810,410,828,55,62,0,202,253,60,193
06037601302,6892,1041,3160,0,464,0,967,1260,483,777
06037601303,5593,752,3495,17,130,0,684,515,422,93
06037601401,7129,1478,2093,192,302,0,2096,968,737,231
06037601402,4437,1168,97,117,87,19,1942,1007,971,36
06037601501,3707,638,188,69,70,183,1405,1154,940,214
06037601502,3640,978,27,64,12,0,1824,735,723,12
06037601600,4021,1043,144,0,194,192,1570,878,753,125
06037601700,5276,1202,364,105,252,112,2155,1086,1032,54
06037601801,2863,891,47,127,95,0,1295,408,384,24
06037601802,3509,1380,165,16,138,0,1415,395,357,38
06037601900,4729,971,1012,67,5,0,1561,1113,1002,111
06037602002,3086,749,428,52,71,0,1283,503,475,28
06037602003,4438,1187,403,26,45,0,1941,836,704,132
06037602103,5336,1929,1131,558,175,0,617,926,872,54
06037602104,6159,1526,1089,8,275,11,1737,1513,1345,168
06037602105,3567,1156,863,192,152,0,721,483,405,78
06037602106,6360,1921,1214,46,761,0,1051,1367,1191,176
06037602201,4294,2105,181,5,1069,0,344,590,281,309
06037602202,2839,1160,258,0,310,0,198,913,584,329
06037602301,6692,3360,213,124,652,0,780,1563,1077,486
06037602302,4641,2928,37,0,832,26,158,660,145,515
06037602402,7250,2367,525,33,799,0,1455,2071,1854,217
06037602403,4386,1723,624,0,140,68,733,1098,1087,11
06037602404,5901,2251,1180,36,372,19,1167,876,638,238
06037602504,4877,1354,1181,62,383,28,1437,432,310,122
06037602505,4523,1151,1322,118,157,26,1172,577,474,103
06037602506,4135,522,1544,95,88,0,1150,736,386,350
06037602507,5233,687,2802,36,291,10,1145,262,235,27
06037602510,3638,682,918,94,119,0,1361,464,294,170
06037602511,4444,520,2714,293,42,0,544,331,289,42
06037602512,1926,388,91,138,548,116,423,222,198,24
06037602513,1660,348,982,38,6,0,235,51,51,0
06037602601,5072,507,3008,0,159,10,655,733,390,343
06037602602,2839,594,1695,0,127,0,154,269,149,120
06037602700,3631,336,2494,0,187,0,263,351,258,93
06037602801,4052,768,1933,129,2,14,585,621,616,5
06037602802,4637,468,2814,37,126,27,544,621,318,303
06037602900,4115,695,746,226,374,0,988,1086,834,252
06037603004,1712,255,395,25,547,0,394,96,43,53
06037603005,6482,977,1563,27,893,0,1529,1493,1155,338
06037603006,1864,217,102,30,896,0,403,216,157,59
06037603007,3473,721,917,0,704,0,770,361,265,96
06037603008,4133,135,666,49,708,0,1939,636,603,33
06037603101,4735,1200,501,0,1498,0,847,689,384,305
06037603102,3859,865,565,7,1077,0,1116,229,157,72
06037603200,3368,631,133,19,1595,0,715,275,57,218
06037603301,3461,402,96,81,1657,0,654,571,161,410
06037603302,4117,686,295,16,1812,0,935,373,212,161
06037603400,3836,967,602,0,1039,21,673,534,315,219
06037603500,2987,813,428,10,579,26,468,663,604,59
06037603600,4324,1613,247,122,1164,0,868,310,109,201
06037603702,5015,2287,13,70,1035,0,992,618,530,88
06037603703,2542,1139,132,20,525,0,348,378,240,138
06037603705,2824,284,1521,0,47,0,817,155,121,34
06037603706,3366,712,421,500,116,0,999,618,616,2
06037603801,4827,1895,666,39,789,0,603,835,656,179
06037603802,3941,1249,519,24,649,0,722,778,589,189
06037603901,3685,1452,273,0,273,0,557,1130,983,147
06037603902,3211,1223,0,0,339,0,980,669,636,33
06037604001,5151,1718,173,209,475,16,1175,1385,1153,232
06037604002,3819,1599,201,0,441,37,886,655,483,172
06037604101,4108,1572,119,210,220,0,1009,978,925,53
06037604102,2811,1236,113,14,284,0,643,521,472,49
06037604200,5802,1829,1377,25,138,12,2064,357,302,55
06037609900,1758,999,151,23,161,9,123,292,225,67
06037620001,4338,2603,301,13,431,0,121,869,495,374
06037620002,3637,2448,141,0,554,0,119,375,152,223
06037620101,5482,3545,340,0,427,0,78,1092,598,494
06037620102,3624,2663,36,22,302,0,60,541,224,317
06037620201,1603,1351,6,0,82,0,42,122,23,99
06037620301,4483,3448,36,0,591,0,91,317,153,164
06037620303,4934,3807,0,0,669,0,21,437,253,184
06037620305,6021,4913,0,9,641,16,80,362,177,185
06037620400,5156,3086,15,45,1409,0,41,560,128,432
06037620501,5899,2923,515,0,1012,0,330,1119,341,778
06037620521,4609,2967,33,0,879,20,257,453,237,216
06037620522,4748,2772,55,0,738,0,361,822,335,487
06037620601,5841,2883,105,15,1757,0,238,843,354,489
06037620602,5432,3607,0,47,800,112,87,779,394,385
06037620701,7651,4737,337,46,1515,0,148,868,329,539
06037620703,3727,2615,92,43,416,0,112,449,156,293
06037620704,3720,2378,32,5,855,0,72,378,105,273
06037620801,4019,2542,4,0,1196,0,18,259,139,120
06037620802,3434,2667,76,38,410,28,57,158,51,107
06037620901,2700,1870,11,0,273,0,31,515,164,351
06037620904,2773,2445,0,12,54,0,29,233,99,134
06037621001,4575,3568,0,0,317,0,179,511,242,269
06037621005,4587,4157,9,2,133,0,45,241,96,145
06037621102,3414,2392,36,0,382,13,70,521,140,381
06037621104,6975,5111,65,0,599,0,204,996,445,551
06037621201,7601,4879,307,0,788,31,331,1265,395,870
06037621204,2769,1813,176,16,483,0,141,140,76,64
06037621301,7160,4557,253,0,1310,0,158,882,413,469
06037621324,4027,2950,108,10,474,0,108,377,231,146
06037621326,3047,2134,67,0,234,32,56,524,279,245
06037621400,4389,2804,125,23,539,0,342,556,258,298
06037650001,5807,1630,84,84,2612,0,800,597,217,380
06037650003,3057,1080,251,0,979,26,322,399,171,228
06037650004,4179,1238,198,4,1912,0,345,482,229,253
06037650101,5532,1049,70,25,3186,14,369,819,247,572
06037650102,2154,917,33,2,674,0,251,277,126,151
06037650200,6056,2569,232,8,1651,0,730,866,550,316
06037650300,7326,1859,294,11,3077,33,886,1166,806,360
06037650401,4295,1785,92,15,1444,0,412,547,244,303
06037650501,2833,1489,0,0,938,0,42,364,83,281
06037650502,4222,2268,288,0,1133,0,113,420,183,237
06037650603,3791,1519,283,0,1617,0,117,255,100,155
06037650604,5712,1828,198,76,2095,69,315,1131,738,393
06037650605,2845,987,107,0,1295,0,196,260,133,127
06037650606,4436,1345,340,17,2063,0,259,412,225,187
06037650607,2736,579,355,0,1286,0,309,207,126,81
06037650701,2569,1336,38,6,843,9,92,245,109,136
06037650702,4710,2484,13,0,1439,0,98,676,448,228
06037650801,4082,836,77,0,2885,0,223,61,2,59
06037650802,3367,696,42,0,2257,0,238,134,0,134
06037650901,5111,2137,380,0,1599,0,384,611,480,131
06037650903,5188,1779,169,0,1227,0,1515,498,213,285
06037650904,2647,443,63,39,1585,10,182,325,122,203
06037651001,5437,2468,167,46,1347,47,579,783,409,374
06037651002,4873,1625,129,6,2027,20,405,661,336,325
06037651101,4639,1712,115,87,2049,0,383,293,83,210
06037651102,3653,1767,110,0,1330,0,164,282,137,145
06037651201,4797,2660,23,0,1473,0,47,594,199,395
06037651221,3912,1191,209,8,1747,0,124,633,325,308
06037651222,6091,2910,224,30,1853,0,357,717,426,291
06037651302,5896,3946,137,0,1031,0,176,606,134,472
06037651304,5135,3199,0,264,988,0,160,524,150,374
06037651401,2524,1225,51,13,914,0,56,265,120,145
06037651402,5842,2030,107,100,2492,0,446,667,221,446
06037670001,3698,1608,178,0,620,0,884,408,133,275
06037670002,3581,1939,135,71,633,21,299,483,356,127
06037670003,5984,3684,56,0,1336,102,296,510,324,186
06037670101,3240,1699,311,0,301,0,324,605,237,368
06037670102,4159,1641,339,0,865,0,988,326,108,218
06037670201,3625,2510,92,0,416,0,278,329,139,190
06037670202,2568,1742,3,0,570,0,42,211,71,140
06037670324,5505,3910,54,0,1179,0,6,356,78,278
06037670326,3303,2039,0,4,972,0,7,281,117,164
06037670328,4411,2602,328,0,1165,0,0,316,7,309
06037670405,2715,1468,73,0,1048,0,28,98,20,78
06037670406,1727,624,153,7,741,0,15,187,29,158
06037670407,6082,2096,404,0,2992,0,251,339,16,323
06037670413,4852,2218,35,0,2149,0,93,357,213,144
06037670416,4224,1899,102,18,1252,1,235,717,121,596
06037670417,2795,1287,63,0,1118,5,38,284,31,253
06037670418,4557,2432,54,23,1065,0,84,899,566,333
06037670500,1451,880,144,3,264,0,7,153,41,112
06037670603,1897,813,7,0,966,0,31,80,0,80
06037670604,4911,3152,23,0,924,0,252,560,181,379
06037670701,6538,3285,9,56,1579,0,770,839,389,450
06037670702,5722,4179,14,14,995,26,193,301,96,205
06037700101,5329,4073,262,0,206,40,99,649,364,285
06037700102,4651,3347,439,0,167,0,122,576,257,319
06037700200,6908,4576,248,105,235,0,534,1210,608,602
06037700300,5745,4726,127,0,188,0,171,533,220,313
06037700400,4680,3742,41,0,386,0,175,336,33,303
06037700501,4187,3536,148,0,85,0,66,352,142,210
06037700502,3858,2744,197,0,380,0,117,420,196,224
06037700600,4983,4342,0,0,212,0,65,364,250,114
06037700700,3530,3019,2,8,50,0,147,304,105,199
06037700801,3858,3048,150,0,444,0,62,154,72,82
06037700802,4036,2764,184,0,705,0,273,110,15,95
06037700901,4293,2996,25,0,844,0,126,302,128,174
06037700902,6528,4521,55,0,1098,0,301,553,260,293
06037701000,5178,3957,133,16,577,0,18,477,146,331
06037701201,3920,3001,0,0,402,0,135,382,123,259
06037701202,3490,2934,12,0,253,7,44,240,109,131
06037701302,4829,3905,68,136,386,0,34,300,34,266
06037701304,6285,4998,66,55,478,0,3,685,365,320
06037701402,6179,4081,81,0,477,38,448,1054,782,272
06037701501,5058,3470,379,5,441,0,157,606,197,409
06037701502,3784,2557,297,2,242,0,218,468,205,263
06037701601,3963,2941,63,24,386,0,158,391,257,134
06037701602,4614,2584,330,0,717,0,155,828,514,314
06037701701,3350,2248,174,43,406,0,210,269,123,146
06037701702,3146,2099,407,21,334,0,71,214,61,153
06037701801,6668,3469,598,96,932,0,651,922,485,437
06037701802,5260,2719,538,28,434,0,566,975,542,433
06037701902,5149,3618,572,0,352,0,91,516,309,207
06037702002,6185,4149,768,82,502,0,158,526,90,436
06037702102,5620,4458,73,0,265,0,44,780,169,611
06037702201,3920,2501,238,42,322,34,190,593,150,443
06037702202,3920,3058,11,19,223,0,89,520,252,268
06037702300,6820,4840,179,55,604,0,287,855,395,460
06037702400,4541,2373,134,19,643,0,224,1148,854,294
06037702501,4998,3610,46,0,820,0,41,481,255,226
06037702502,4142,2090,673,0,737,0,128,514,206,308
06037702600,6688,4232,331,0,1106,17,109,893,386,507
06037702700,3460,2219,221,0,423,70,129,398,153,245
06037702801,5359,2618,130,97,1837,0,60,617,336,281
06037702802,2293,1376,220,11,273,0,94,319,212,107
06037702803,2749,1612,80,29,158,0,413,457,208,249
06037702900,10274,7515,645,0,1044,32,145,893,43,850
06037703002,6903,1140,4473,138,268,0,69,815,183,632
06037703003,6127,2378,1394,0,1107,0,131,1117,325,792
06037703100,6444,661,4549,88,184,18,340,604,184,420
06037703200,5555,769,4297,36,256,0,98,99,21,78
06037800101,5734,4682,54,0,552,0,66,380,222,158
06037800103,3416,2295,50,0,608,0,305,158,33,125
06037800104,3665,2804,71,0,325,0,251,214,18,196
06037800202,6121,5256,182,36,421,0,26,200,142,58
06037800204,4086,3404,55,60,318,0,0,249,92,157
06037800205,4036,2347,125,0,903,0,288,373,180,193
06037800206,3604,3050,159,0,145,0,55,195,96,99
06037800324,6585,4792,235,0,709,27,178,644,212,432
06037800325,3677,3023,35,0,265,0,20,334,64,270
06037800328,1217,973,0,0,188,0,18,38,38,0
06037800333,2196,1615,46,0,306,0,15,214,6,208
06037800334,3749,2941,39,0,139,0,426,204,102,102
06037800335,4475,3480,42,24,195,0,436,298,139,159
06037800336,3893,2937,0,0,24,0,464,468,251,217
06037800337,3771,2257,175,0,422,0,311,606,7,599
06037800338,6471,4800,9,5,382,0,509,766,366,400
06037800406,2167,1672,31,45,150,0,92,177,19,158
06037800410,3527,2354,201,0,629,7,71,265,64,201
06037800411,2740,1970,23,0,101,0,98,548,263,285
06037800412,3682,2949,15,0,95,0,99,524,54,470
06037800504,1890,1648,3,0,49,23,157,10,0,10
06037800506,3393,2578,33,0,179,0,279,324,237,87
06037900102,782,569,14,7,0,0,138,54,54,0
06037900103,6514,4305,474,69,14,0,548,1104,923,181
06037900104,6593,2684,149,49,165,0,1228,2318,1886,432
06037900301,4439,2135,886,12,322,0,817,267,175,92
06037900501,7939,2911,1432,156,48,0,1820,1572,1227,345
06037900504,7051,1844,2508,8,288,0,1394,1009,716,293
06037900505,4587,1682,1032,64,84,0,860,865,794,71
06037900506,5095,1764,1586,26,1,1,977,740,582,158
06037900508,3831,1859,723,0,122,0,543,584,283,301
06037900509,4480,2077,985,0,180,0,572,666,113,553
06037900510,3960,933,1477,5,30,0,1127,388,342,46
06037900602,5463,2474,951,0,42,12,1334,650,469,181
06037900606,4580,1596,1705,39,0,0,351,889,635,254
06037900607,3998,1611,537,0,69,0,749,1032,1024,8
06037900608,4229,1317,722,0,72,0,861,1257,1149,108
06037900609,5186,848,1574,226,465,0,725,1348,923,425
06037900610,3207,1501,420,142,13,0,234,897,826,71
06037900611,4808,1116,1203,0,255,0,576,1658,1239,419
06037900701,4436,1627,1300,30,111,39,543,786,691,95
06037900703,5363,1884,1827,24,286,0,818,524,349,175
06037900704,3343,1139,1244,9,220,0,141,590,345,245
06037900705,4145,2463,591,0,194,21,296,580,370,210
06037900804,3877,1214,851,7,6,0,1111,688,637,51
06037900805,5629,2502,607,136,203,11,1212,958,809,149
06037900806,4274,1709,1049,4,208,11,578,715,477,238
06037900807,3859,1231,1706,0,92,0,509,321,279,42
06037900808,5369,2289,848,165,47,27,365,1628,1523,105
06037900901,3033,1542,546,10,121,0,564,250,107,143
06037900902,1397,948,0,0,0,0,351,98,35,63
06037901003,3658,1132,1291,117,57,16,452,593,244,349
06037901007,2254,1609,206,0,28,0,109,302,144,158
06037901008,3365,1260,821,61,270,24,374,555,354,201
06037901009,5550,3191,741,0,130,18,731,739,615,124
06037901010,5521,2673,635,248,183,0,926,856,651,205
06037901011,5363,2199,894,170,456,0,1122,522,244,278
06037901012,6806,3092,753,26,751,0,251,1933,1787,146
06037901013,3613,1568,431,23,628,0,279,684,529,155
06037901014,5272,2570,806,0,391,0,811,694,469,225
06037901101,5375,3318,713,11,114,11,483,725,455,270
06037901102,5244,3139,558,51,117,26,562,791,402,389
06037901209,989,638,46,11,65,0,125,104,75,29
06037901210,1714,1356,41,56,75,33,81,72,9,63
06037901214,4926,2567,584,0,205,0,521,1049,594,455
06037901215,3638,2496,328,1,136,0,73,604,504,100
06037901216,2473,1801,71,0,48,0,130,423,354,69
06037901217,1533,1061,0,0,189,0,238,45,11,34
06037901218,2424,1289,154,44,548,0,104,285,147,138
06037901300,2206,1089,65,142,51,0,230,629,594,35
06037910002,7240,3495,0,37,84,0,2285,1339,1330,9
06037910210,7665,3203,410,23,1388,20,855,1766,1678,88
06037910211,1677,1339,39,42,136,0,10,111,95,16
06037910212,3143,1995,221,0,158,12,371,386,375,11
06037910213,1530,1073,23,21,20,0,236,157,74,83
06037910214,5499,2108,801,12,433,0,1272,873,401,472
06037910215,6659,2639,882,17,585,78,1955,503,360,143
06037910216,5257,2923,262,3,489,0,671,909,705,204
06037910217,5356,1712,1113,54,488,18,1397,574,461,113
06037910218,4591,2072,631,0,152,0,1130,606,343,263
06037910301,4332,2898,117,104,116,20,547,530,298,232
06037910302,6138,4128,185,140,203,0,252,1230,1157,73
06037910401,6096,2898,420,17,669,0,1179,913,411,502
06037910404,4863,1186,767,281,332,0,1516,781,488,293
06037910405,5882,1590,1063,28,110,65,2653,373,324,49
06037910501,5460,1454,1940,60,37,66,1576,327,296,31
06037910502,4875,1051,845,0,82,0,2264,633,584,49
06037910504,4363,1734,687,5,164,10,982,781,599,182
06037910505,3251,950,227,25,78,0,1608,363,248,115
06037910601,6449,1898,596,95,13,68,2720,1059,967,92
06037910602,4867,1596,855,42,165,34,1859,316,235,81
06037910605,5376,1831,339,0,70,0,2339,797,704,93
06037910606,3209,871,167,32,178,0,1403,558,459,99
06037910607,4233,1670,351,0,62,0,1515,635,580,55
06037910608,3636,830,525,195,105,0,1593,388,299,89
06037910706,6888,2037,902,209,378,37,2009,1316,1264,52
06037910707,5101,1940,680,190,84,0,1803,404,265,139
06037910709,1660,877,75,24,35,0,236,413,351,62
06037910712,3322,1014,395,29,123,0,1492,269,191,78
06037910713,7172,1904,864,170,185,0,3186,863,473,390
06037910714,4116,1297,451,20,91,0,1262,995,886,109
06037910715,6538,1425,654,343,361,0,2856,899,760,139
06037910716,6488,1957,960,369,38,0,2562,602,424,178
06037910717,2308,726,155,11,0,0,1204,212,138,74
06037910718,5308,1724,396,121,60,0,1772,1235,1072,163
06037910719,4658,1253,949,0,80,0,1254,1122,1122,0
06037910720,5366,2075,589,27,96,0,1454,1125,1030,95
06037910721,3708,2210,332,0,115,0,613,438,365,73
06037910804,2900,2313,0,0,87,0,271,229,52,177
06037910807,6142,3847,228,52,783,0,701,531,324,207
06037910808,3836,2579,272,0,35,0,170,780,539,241
06037910809,2219,1447,25,0,108,0,239,400,267,133
06037910810,2927,1846,251,76,372,0,69,313,205,108
06037910814,3434,2293,4,137,127,0,495,378,219,159
06037910815,5272,3659,159,32,125,0,885,412,315,97
06037911001,3658,2272,33,0,29,0,786,538,474,64
06037911100,7316,2438,447,71,132,0,2583,1645,1464,181
06037920013,8039,3927,748,16,1300,242,485,1321,593,728
06037920015,6443,4662,200,1,397,0,408,775,567,208
06037920016,4901,3108,185,0,251,0,901,456,305,151
06037920017,4224,2954,80,66,122,0,335,667,543,124
06037920018,2065,1531,10,0,100,0,173,251,128,123
06037920020,5655,3554,11,40,600,3,635,812,505,307
06037920028,9068,3805,284,98,1880,0,924,2077,1661,416
06037920029,3681,2312,83,12,124,0,713,437,364,73
06037920030,5506,2689,414,0,731,0,1001,671,442,229
06037920031,5924,4341,34,78,607,0,279,585,409,176
06037920034,3977,2279,314,0,390,0,156,838,669,169
06037920035,8598,4112,109,185,513,0,1504,2175,1847,328
06037920038,3014,1102,56,28,99,0,950,779,545,234
06037920039,1677,856,75,0,145,0,361,240,178,62
06037920040,3270,1616,467,0,159,0,733,295,176,119
06037920041,2952,1394,498,68,224,0,119,649,379,270
06037920042,6583,2977,344,14,1063,9,807,1369,1011,358
06037920043,8748,4289,628,77,1856,0,400,1498,1352,146
06037920044,2544,1477,116,0,365,6,295,285,173,112
06037920045,4492,3326,50,89,294,9,214,510,421,89
06037920046,3741,1703,231,231,130,0,1170,276,175,101
06037920047,7559,2613,391,64,240,0,2103,2148,1917,231
06037920048,5431,3095,55,80,247,9,808,1137,931,206
06037920049,5936,4114,185,33,487,69,206,842,573,269
06037920050,1040,892,24,5,3,0,30,86,43,43
06037920102,4899,2862,74,11,423,0,385,1144,882,262
06037920104,2959,1893,34,111,358,0,242,321,206,115
06037920106,3761,1675,69,75,176,0,555,1211,1147,64
06037920109,4740,2896,185,0,613,309,59,678,388,290
06037920110,3061,2201,15,0,547,0,196,102,35,67
06037920111,3092,2366,17,56,184,0,227,242,199,43
06037920112,3925,2859,120,10,291,118,210,317,249,68
06037920114,5959,3180,70,0,1530,0,335,844,581,263
06037920115,4216,2377,404,49,553,0,188,645,376,269
06037920116,5171,3464,73,55,410,3,573,593,254,339
06037920118,6047,3523,145,48,605,0,664,1062,736,326
06037920119,1784,877,101,6,382,0,169,249,73,176
06037920120,4283,2164,413,71,1015,0,158,462,279,183
06037920121,10241,4317,1027,14,3117,0,491,1275,725,550
06037920200,4155,1525,867,118,44,4,834,763,555,208
06037920303,1507,771,81,6,289,0,124,236,122,114
06037920312,6363,3356,162,218,284,26,776,1541,1319,222
06037920313,5487,2847,45,6,581,53,567,1388,1047,341
06037920314,3368,2148,68,4,428,0,203,517,400,117
06037920322,2767,1893,41,0,138,0,75,620,578,42
06037920326,6464,4073,477,18,1129,0,186,581,391,190
06037920328,1956,1400,86,0,220,8,54,188,131,57
06037920329,6445,4488,74,167,523,0,359,834,443,391
06037920330,3590,2806,32,0,380,0,86,286,210,76
06037920331,3764,2764,108,0,303,3,211,375,195,180
06037920332,2215,1534,13,19,149,12,220,268,164,104
06037920334,6122,4170,172,49,696,0,173,862,278,584
06037920338,5651,2867,357,18,1199,0,305,905,444,461
06037920339,8749,3602,327,69,2646,0,321,1784,670,1114
06037920340,3072,1684,14,0,161,0,445,768,643,125
06037920341,3198,1001,11,30,263,7,1156,730,690,40
06037920342,3175,1004,0,0,232,0,1052,887,780,107
06037920343,4206,1836,456,0,218,0,978,718,579,139
06037930400,1234,717,120,4,64,0,161,168,116,52
06037980001,0,0,0,0,0,0,0,0,0,0
06037980002,0,0,0,0,0,0,0,0,0,0
06037980003,0,0,0,0,0,0,0,0,0,0
06037980004,0,0,0,0,0,0,0,0,0,0
06037980005,0,0,0,0,0,0,0,0,0,0
06037980006,0,0,0,0,0,0,0,0,0,0
06037980007,0,0,0,0,0,0,0,0,0,0
06037980008,110,0,13,0,0,0,97,0,0,0
06037980009,5,2,0,0,2,0,1,0,0,0
06037980010,175,24,0,0,92,1,48,10,5,5
06037980011,145,31,0,0,0,0,114,0,0,0
06037980012,27,7,13,0,0,0,0,7,7,0
06037980013,0,0,0,0,0,0,0,0,0,0
06037980014,45,5,36,0,0,0,4,0,0,0
06037980015,1116,256,382,0,123,0,181,174,100,74
06037980016,329,111,8,0,1,1,198,10,10,0
06037980017,1379,762,277,27,59,11,107,136,56,80
06037980018,0,0,0,0,0,0,0,0,0,0
06037980019,79,79,0,0,0,0,0,0,0,0
06037980020,0,0,0,0,0,0,0,0,0,0
06037980021,17,0,0,0,12,0,5,0,0,0
06037980022,0,0,0,0,0,0,0,0,0,0
06037980023,0,0,0,0,0,0,0,0,0,0
06037980024,137,79,22,0,26,0,5,5,0,5
06037980025,411,5,335,9,29,0,5,28,5,23
06037980026,11,0,5,0,0,0,4,2,1,1
06037980028,0,0,0,0,0,0,0,0,0,0
06037980030,0,0,0,0,0,0,0,0,0,0
06037980031,954,714,139,20,39,13,24,5,0,5
06037980033,7,0,0,0,0,0,4,3,0,3
06037980034,0,0,0,0,0,0,0,0,0,0
06037980035,632,181,0,0,64,7,336,44,26,18
06037980036,776,88,91,0,406,0,191,0,0,0
06037980037,0,0,0,0,0,0,0,0,0,0
06037980038,0,0,0,0,0,0,0,0,0,0
06037980039,0,0,0,0,0,0,0,0,0,0
06037990100,0,0,0,0,0,0,0,0,0,0
06037990200,0,0,0,0,0,0,0,0,0,0
06037990300,0,0,0,0,0,0,0,0,0,0
